sample_id,channel,comment_text,is_known_positive,comment_length
146,Eric Westman,"I’ve been thinking about the C diet, I love meats & eggs. May do it to drop 50-60 lbs. are veggies like broc or spinach going to ruin the diet?  I know someone that has done it for a year now and has lost 100 lbs, feels GREAT! His numbers are very good, I think he would refuse to go off it the way he feels. I think “Dr S” like to spew a lot of big words and impresses himself doing it. Thanks for the info .",True,409
147,Nick Norwitz,"Next, high microplastics diet, will make you strong and lose all the fat you want!",False,82
148,Nick Norwitz,"I'd say I fit squarely  into the hyper-responder category. I'm fit, have 'normal' BMI and exercise regularly. In US numbers, my total Cholesterol is 498, my HDL is 96 and my triglycerides are 64. My LDL and total numbers were so crazy high my Doctor freaked out and I went back onto medication (PCSK9).  Essentially the only thing it changed is the LDL; HDL still high and Trigs very low. I'd love to do an experiment with some extra carbs but I'm not sure Oreos is something I'd want to eat. I'd love to get off medication completely. If there was a controlled, supervised study I'd sign up.",True,592
149,Eric Westman,"When I had my first flare up years ago the only thing I could digest was beef and pork, any vegetables would pass without being digested at all, literally it came out looking like it was freshly chewed...",False,204
150,Dr. Robert Cywes M.D.,I've been worried about slowing down my metabolism by not eating enough on keto. Can you explain how this would/wouldn't affect metabolism?,False,139
151,KenDBerryMD,"People should not HATE on anyone. We all trust these ""Dr's"" to tell us the truth and help us with issues.  Regardless of seeing it on YouTube,  the one he is referring to has helped me change my life, healthwise!!  And I am grateful for that!!",False,243
152,Eric Berg DC,"I did 12hrs fasting by skipping breakfast, did that for a month I've lost 10kg.",True,79
153,Shawn Baker MD,"I went on a carnivore diet back in 2017 after hearing u on the joe Rogan podcast lost 44 pounds and never felt better, my dad was so impressed he also went on the carnivore diet exactly the way I did same food choices etc. But he was very obese for at least 15 plus year he was 5’ 11” and weighed roughly 290 pounds give or take. He lost around 70 pounds and started walking more  etc. about a year and 1/2 later he had an heart event not a heart attack but complications shortness of breath fatigue etc with being Sid he also had sleep apnea used a Cpap machine for about 4 years my dad ended up getting quadruple bypass surgery and blamed me for his heart attack said I talked him into the carnivore diet which I did not I told him consult your doctor ask questions like I did my cardiologist was all for it the only exception was he wanted me to do more of a mediterranean style keto diet which I did not. Btw the cardiologist told my dad that the carnivore diet did not cause his heart issues those was caused by decades of poor eating excessive weight gain no exercise basically a couch potato for about 15 to 20 years that’s what blocked his arteries. As a matter of fact the cardiologist told him if he didn’t loose all that weight and started walking more that he would have most certainly died of a massive heart attack or stroke. So the carnivore diet saved his life! It bought him time 100% I’m sure of this. Unfortunately he passed away from COVID complications in late 2020 at 80 and 1/2 years old. Since 2021 I’ve slipped and slide on and off the carnivore diet but I’m going to jump back on and hammer it hard , I had a calcium scan test done 2 years ago calcium score of ZERO all across the board so I feel confident going forward again with a total carnivore diet although I do love sauerkraut and olives any thing fermented so maybe I’ll still hang onto that part of my regular eating this time. Take care Doctor Baker and thank you for the bottom of my heart for opening my eyes back in 2017 I’m a believer in carnivore way of eating . Merry Christmas and have a happy new year.",True,2097
154,KenDBerryMD,"Question: I heard a Dr. explain that red meat has "" GC that causes auto- immune problems.  It sounded so true. Do you know anything about this? I love your videos,  I had IBS all my life and could never understand why when I ate a hamburger I would feel better!! Thanks to you,  now I understand !",False,297
155,Shawn Baker MD,"I'd still choose Keto over carnivore any day of the week. The people in various ""Blue Zones"" around the world, who are living longer lives than others, are eating more of a Keto diet.",False,183
156,Jason Fung,Thsnk you very much.,False,20
157,Dr. Robert Cywes M.D.,"Listen to your body, not the clock",False,34
158,Mark Hyman,"Here in Australia back in the early 1990’s Ross River Fever ( mosquito’s transition of diesease ) was rampant. Luckily a friends husband had gone to a special viral doctor who diagnosed me with Epstein- Barr  & Cytomegalovirus. I was bed ridden for 3 months and had a constant ringing in the ears which left me with an inner ear imbalance for a few months as well. There were many different vitamin muscle injections and other large amounts of vitamins including vitamin C which had to be taken orally or by muscular injection constantly for at least 2 years before there was any easing of the condition. I lived in Brisbane, Australia and not any exotic or highly polluted country. Many doctors did say it was in my head. Before a new outbreak came on I ate a huge amount of cornflakes and milk  which my body demanded, then the condition sent me back to bed for months, then struggled to keep awake and function, so I put on weight which increased my lethargy. At some point in my life I found a different normal and very slowly regained 50% of my original energy, if I remained on a mainly vegan diet and vitamin supplement routine with twice the dose of magnesium and joint help additional supplements. The krill oil capsules worked very well. Slowly my life was adjusting to this new condition called ‘Chronic Fatigue’ within the medical industry. Still considered to be a bit of a joke, but not for the person living with it.  40 years later it is still present. At least the ringing in the ears is not affecting my hearing abilities and I take a walk when I feel like it, but never overdo it. I keep to a light diet and have removed meat, meat by products. Dairy and by products, no alcohol, minimum of 4  litres of water per day and now add collagen with my other vitamins as bone broth is out. I eat sourdough bread with extra virgin olive oil and some other veg from my organic raised bed garden, and no nightshade family of fruit and veg. An alkaline diet to keep my ovarian cancer levels down to a very low blood count. My knees and feet are not good but the hospital will do nothing to fix them from a bad fall.  These things we live with. The pain is there daily but up I get and keep moving. I am also epileptic since birth and have PTSD.  This is my life. I prefer to live on my own by choice. It is much easier to keep my house clean and tidy this way, with my fur family.  I wish everyone who has this exhausting condition, a way to love yourself and care for yourself first. Then you are able to help others.  I went on to a disability pension after I was assaulted at work while cleaning, then had the Ovarian cancer shortly after the assaults which lead to the PTSD and the permanent disability pension. Money is very tight, but at least I have a house which still has a mortgage to pay, rates and Insurance costs.  I do like who I am now. It has taken many hard years to get to this place of inner peace, but it is possible. ♥️😁👍🏼🤗",False,2953
159,Dr. Robert Cywes M.D.,Awesome info many tools in my pocket now. I will watch Botany of desire.,False,72
160,Mark Hyman,I take ozempic and my health has never been better. Tyna Moore is correct.,False,74
161,Anthony Chaffee MD,Keep listening to the experts Shiee Everyone is undatable,False,57
162,Mark Hyman,How does it effect the people who were given the vaccines against those who weren't,False,83
163,Jason Fung,what i love most about IF is my brain fog disappeared! i dont feel still tired upon waking up 🎉,True,95
164,Dr. Robert Cywes M.D.,"Goodness! What were we taught, breakfast is the most important meal of the day! And thinking about it i am not hungry first thing in morning and eat first meal very late.",False,170
